,filename,name,split
2381,4571446816736921693.jpg,1,train
1620,1718140115527999981.jpg,2,train
1403,15849185466704672809.jpg,2,train
956,12117014120650846935.jpg,1,train
2957,2196872858871017248.jpg,2,test
1531,12351922790348713650.jpg,1,train
1946,9423397537416827253.jpg,1,train
298,11451354028849950585.jpg,1,train
2725,785965969656366900.jpg,2,test
192,12229598425357554751.jpg,1,train
611,14037904869507424704.jpg,4,train
83,4079861614113811891.jpg,1,train
1693,12297644771453697310.jpg,1,train
3143,10202836416911418971.jpg,1,test
2103,9446324748039360779.jpg,0,train
69,15255658567635252170.jpg,1,train
2644,15487637132093096650.jpg,3,test
226,9891392787797919319.jpg,3,train
2009,5979373455149067245.jpg,1,train
366,7993352214743247356.jpg,2,train
1798,6872214183204794865.jpg,1,train
1216,4485314615781362147.jpg,1,train
1658,7211931632300284750.jpg,2,train
2677,8685220992997011598.jpg,3,test
2944,12551822546077566338.jpg,2,test
2157,7148393553587142592.jpg,1,train
3207,2854853566412594365.jpg,1,test
2383,4571446816736921693.jpg,3,train
505,13402633667389204223.jpg,3,train
1164,10186684074375123860.jpg,2,train
1165,10186684074375123860.jpg,2,train
1549,17164679759218207040.jpg,2,train
1701,17653348561407769438.jpg,1,train
1745,6467506007014747341.jpg,2,train
1121,17136338983640332543.jpg,1,train
1736,6467506007014747341.jpg,1,train
1642,1166397407681870527.jpg,1,train
1141,17408550797036886573.jpg,4,train
1258,8441019234661702255.jpg,3,train
3140,17810394916159195941.jpg,1,test
2266,15894044099096358761.jpg,1,train
758,8324266753526843683.jpg,1,train
2664,6137280157803592688.jpg,2,test
2049,11555660371440981430.jpg,1,train
594,17446283751199912243.jpg,1,train
3198,2854853566412594365.jpg,3,test
1025,180219589057552008.jpg,2,train
2661,6137280157803592688.jpg,2,test
380,6118861019225570296.jpg,1,train
151,15216899029748348501.jpg,2,train
768,609481749939895445.jpg,2,train
1451,6394482618827981317.jpg,1,train
2916,13233974052466335854.jpg,1,test
2572,15794780388716756053.jpg,1,test
3161,4511970241591377030.jpg,1,test
1855,13290279215101630706.jpg,3,train
134,5361302203013575181.jpg,2,train
1269,8441019234661702255.jpg,1,train
1046,8253474096068267929.jpg,1,train
2388,8159911211968385868.jpg,2,train
1021,11552676012353092964.jpg,2,train
2898,15235412113373003394.jpg,1,test
2056,18431916909667245410.jpg,2,train
1265,8441019234661702255.jpg,2,train
1287,9374730347641531131.jpg,2,train
1231,11679279233536220534.jpg,1,train
317,5003056842797883753.jpg,2,train
540,1015776863900749007.jpg,1,train
3089,12637230855807809032.jpg,3,test
3095,4043955774280109770.jpg,1,test
217,3066500627827757869.jpg,2,train
797,13470241815455279504.jpg,1,train
650,10297090268444777181.jpg,2,train
1486,13160972487880663579.jpg,2,train
2760,16258246107716997392.jpg,0,test
1740,6467506007014747341.jpg,1,train
2409,3666439210600603928.jpg,1,train
2472,16872276169056387569.jpg,0,train
1327,7940406240771842355.jpg,3,train
1473,7351945269277987618.jpg,2,train
2258,2489727854728089129.jpg,1,train
2312,257705324553267053.jpg,1,train
156,12738409555312843274.jpg,2,train
939,10030633810464562349.jpg,1,train
2397,5439430334192829366.jpg,3,train
2477,18211697274660075048.jpg,2,train
787,6111524667015932981.jpg,1,train
699,1131706283228980648.jpg,1,train
1006,16344397369818617918.jpg,1,train
647,10297090268444777181.jpg,1,train
3177,12116560880573762722.jpg,1,test
3045,9051908339313807097.jpg,1,test
1689,11919671658364620613.jpg,3,train
1456,2529918178826717675.jpg,1,train
2348,17849358250575304656.jpg,2,train
1842,16055233589745872759.jpg,2,train
2630,12719125937958125865.jpg,1,test
2384,4571446816736921693.jpg,2,train
2660,6137280157803592688.jpg,2,test
2687,8685220992997011598.jpg,2,test
1477,7351945269277987618.jpg,2,train
1369,2771974159948633835.jpg,3,train
138,5361302203013575181.jpg,2,train
1382,10068217763317219982.jpg,0,train
3013,17831752376798967114.jpg,3,test
2933,13233974052466335854.jpg,3,test
1242,5630533232317073332.jpg,3,train
404,17658998577191094586.jpg,1,train
885,15067091796323221989.jpg,1,train
2361,83346947344696039.jpg,4,train
2931,13233974052466335854.jpg,3,test
473,16938953344367282209.jpg,2,train
1336,18101220119598172918.jpg,2,train
2065,12355891735478863307.jpg,3,train
2798,3007761670576382249.jpg,1,test
12,11542079654603247245.jpg,1,train
1028,180219589057552008.jpg,0,train
776,6111524667015932981.jpg,1,train
1085,12616338865491157325.jpg,2,train
2775,16258246107716997392.jpg,2,test
2271,15894044099096358761.jpg,1,train
1190,835701502562989098.jpg,3,train
457,16938953344367282209.jpg,1,train
1343,14326173500198845781.jpg,0,train
1537,12351922790348713650.jpg,3,train
1146,17179128838609338132.jpg,4,train
1250,12445516858461733251.jpg,1,train
235,17932007414978149028.jpg,1,train
1309,7991875099651331775.jpg,2,train
1598,17976011145122876562.jpg,0,train
2368,83346947344696039.jpg,2,train
1152,14467231330018359153.jpg,2,train
327,4371984174249060586.jpg,2,train
3191,2565342969714315059.jpg,1,test
1542,17164679759218207040.jpg,0,train
975,17567368886802522903.jpg,1,train
2405,3666439210600603928.jpg,1,train
3072,11501133650410900869.jpg,1,test
1819,1463511192581934806.jpg,3,train
1766,4638722743797623629.jpg,1,train
587,7760732406631086404.jpg,1,train
2906,13233974052466335854.jpg,1,test
65,18156756863160839836.jpg,2,train
572,14212699414241790095.jpg,2,train
649,10297090268444777181.jpg,2,train
3118,7894030949235240503.jpg,2,test
1055,8011881354595190901.jpg,3,train
767,609481749939895445.jpg,0,train
203,11494765352322200286.jpg,1,train
1791,1516196808018114074.jpg,1,train
206,3066500627827757869.jpg,0,train
3201,2854853566412594365.jpg,2,test
984,17567368886802522903.jpg,3,train
3079,3382078837892935578.jpg,1,test
101,12172748615124541696.jpg,3,train
1587,11454871071872422830.jpg,2,train
1854,16055233589745872759.jpg,4,train
247,2898255527217660961.jpg,1,train
820,5956219157951962290.jpg,1,train
2352,17849358250575304656.jpg,2,train
2148,3828854797134007745.jpg,2,train
2290,5993735020719786641.jpg,3,train
2013,5979373455149067245.jpg,2,train
2169,6259679437332569288.jpg,1,train
1187,835701502562989098.jpg,1,train
2110,9446324748039360779.jpg,3,train
2960,12649585464549502228.jpg,3,test
260,2898255527217660961.jpg,1,train
58,18156756863160839836.jpg,1,train
2587,596591882907119187.jpg,1,test
2123,17534376311897562412.jpg,2,train
1020,11552676012353092964.jpg,0,train
1050,8011881354595190901.jpg,2,train
2179,6259679437332569288.jpg,4,train
2165,6259679437332569288.jpg,1,train
1466,2529918178826717675.jpg,1,train
1102,14294174357028721921.jpg,2,train
1859,3148421928114397710.jpg,2,train
503,13402633667389204223.jpg,3,train
2473,16872276169056387569.jpg,0,train
1969,12073032293376960277.jpg,1,train
735,1491847407576192110.jpg,1,train
1008,16344397369818617918.jpg,4,train
2935,13233974052466335854.jpg,4,test
854,6728737755149541997.jpg,2,train
349,2795656797493757579.jpg,1,train
1679,16006523015423339646.jpg,1,train
180,3328970631282257330.jpg,0,train
1800,15167169652309997260.jpg,3,train
796,13470241815455279504.jpg,1,train
336,4256918643034166447.jpg,2,train
295,11451354028849950585.jpg,1,train
2730,785965969656366900.jpg,0,test
8,4958082220515218684.jpg,1,train
3131,17810394916159195941.jpg,3,test
99,12172748615124541696.jpg,3,train
1263,8441019234661702255.jpg,2,train
2251,6387416384865046013.jpg,2,train
1035,15865282048105849276.jpg,1,train
2062,9021797700277045475.jpg,2,train
1195,835701502562989098.jpg,2,train
3052,5880886203330741073.jpg,2,test
1908,12178816688601063749.jpg,2,train
2447,6416147297359091922.jpg,1,train
274,3600179955620289974.jpg,1,train
2769,16258246107716997392.jpg,2,test
1634,1166397407681870527.jpg,2,train
187,1308288297357219531.jpg,2,train
3195,2963061239703052981.jpg,3,test
2858,14757156129446397079.jpg,1,test
188,1308288297357219531.jpg,2,train
44,17970151895825168821.jpg,2,train
1031,12629001846146063813.jpg,2,train
373,7993352214743247356.jpg,1,train
1351,17434444544740596089.jpg,2,train
2536,13485361118389140099.jpg,4,train
320,4371984174249060586.jpg,1,train
2109,9446324748039360779.jpg,3,train
1318,13936583417609570998.jpg,2,train
1459,2529918178826717675.jpg,1,train
2214,2716742489584386115.jpg,3,train
2610,13869297555754669734.jpg,2,test
1644,9915588333834577748.jpg,1,train
1713,11709681134017306821.jpg,3,train
512,7082695428707084902.jpg,2,train
1255,12445516858461733251.jpg,1,train
2686,8685220992997011598.jpg,2,test
580,7760732406631086404.jpg,2,train
1474,7351945269277987618.jpg,2,train
201,12054897073638271099.jpg,2,train
2575,15794780388716756053.jpg,1,test
1029,10671611710600347684.jpg,1,train
3108,9442982196239142239.jpg,2,test
2914,13233974052466335854.jpg,1,test
1445,2378674988657079712.jpg,1,train
3178,12045733993643471158.jpg,2,test
496,1435480235497565259.jpg,1,train
705,5309576602719366086.jpg,1,train
801,14232358344079240099.jpg,2,train
2589,596591882907119187.jpg,1,test
390,2215693885132197417.jpg,1,train
277,16331753344147542781.jpg,2,train
1218,8074200333154890806.jpg,2,train
2413,3666439210600603928.jpg,0,train
1260,8441019234661702255.jpg,2,train
41,17970151895825168821.jpg,2,train
396,17658998577191094586.jpg,1,train
1418,15627210586656476241.jpg,3,train
1920,16078147706050020079.jpg,1,train
1000,11681425791406845217.jpg,1,train
139,5361302203013575181.jpg,1,train
2254,6387416384865046013.jpg,2,train
3,4958082220515218684.jpg,3,train
1424,15627210586656476241.jpg,2,train
225,9891392787797919319.jpg,1,train
2625,16459180467939914932.jpg,1,test
2053,18431916909667245410.jpg,2,train
1602,12468518624023169264.jpg,1,train
3001,8056956523720705141.jpg,2,test
1633,1166397407681870527.jpg,3,train
2920,13233974052466335854.jpg,1,test
1738,6467506007014747341.jpg,1,train
1887,5084903198181053324.jpg,1,train
2048,1616933941202619830.jpg,2,train
1475,7351945269277987618.jpg,2,train
2120,17534376311897562412.jpg,1,train
781,6111524667015932981.jpg,0,train
1126,10049183977012776342.jpg,2,train
1699,2853054615307829306.jpg,2,train
1795,1516196808018114074.jpg,1,train
2825,11678432508880804709.jpg,3,test
2514,12962369739675178783.jpg,2,train
456,16938953344367282209.jpg,1,train
1155,14467231330018359153.jpg,2,train
265,3600179955620289974.jpg,2,train
3162,4511970241591377030.jpg,3,test
1401,15849185466704672809.jpg,2,train
2729,785965969656366900.jpg,0,test
1101,14294174357028721921.jpg,2,train
3091,15460135313828881076.jpg,1,test
1468,2529918178826717675.jpg,2,train
216,3066500627827757869.jpg,2,train
1685,16006523015423339646.jpg,0,train
371,7993352214743247356.jpg,1,train
692,1131706283228980648.jpg,1,train
1535,12351922790348713650.jpg,3,train
2445,6416147297359091922.jpg,1,train
2396,5439430334192829366.jpg,4,train
1070,12616338865491157325.jpg,1,train
2392,5439430334192829366.jpg,1,train
888,15067091796323221989.jpg,2,train
713,5309576602719366086.jpg,2,train
2995,8056956523720705141.jpg,2,test
1877,6557703876100853142.jpg,2,train
575,14212699414241790095.jpg,0,train
2436,13477826264410485178.jpg,1,train
2139,3828854797134007745.jpg,3,train
2735,785965969656366900.jpg,3,test
3083,12637230855807809032.jpg,1,test
2619,11568664249065181504.jpg,1,test
3172,10055077416316526917.jpg,2,test
1493,4941618483343325832.jpg,2,train
330,4371984174249060586.jpg,2,train
2627,15250945730591853199.jpg,1,test
2099,16448288392154628581.jpg,2,train
536,1015776863900749007.jpg,3,train
1910,3867673574414380397.jpg,3,train
1455,2529918178826717675.jpg,1,train
656,4813505903837706761.jpg,1,train
2502,7933240408597578345.jpg,1,train
2506,12962369739675178783.jpg,2,train
1027,180219589057552008.jpg,0,train
2915,13233974052466335854.jpg,1,test
2226,10213938052619825741.jpg,2,train
1259,8441019234661702255.jpg,3,train
3009,8056956523720705141.jpg,2,test
3107,14536152058877513356.jpg,2,test
3003,8056956523720705141.jpg,2,test
1413,15627210586656476241.jpg,0,train
794,13470241815455279504.jpg,2,train
636,4712250237481153448.jpg,2,train
2320,2168793468130431359.jpg,2,train
1588,11454871071872422830.jpg,2,train
720,6030950729618541155.jpg,1,train
2889,12137694297843394779.jpg,2,test
2243,5540350183211683161.jpg,1,train
595,17446283751199912243.jpg,1,train
2800,3007761670576382249.jpg,4,test
1392,15849185466704672809.jpg,1,train
1727,17254987820025538817.jpg,2,train
578,7760732406631086404.jpg,2,train
3152,4511970241591377030.jpg,3,test
1505,4941618483343325832.jpg,0,train
1809,15167169652309997260.jpg,1,train
2688,8685220992997011598.jpg,2,test
147,15216899029748348501.jpg,3,train
1895,12965066836306795939.jpg,3,train
2045,3290557445234827821.jpg,0,train
1696,12297644771453697310.jpg,3,train
2395,5439430334192829366.jpg,4,train
941,2161201855324851096.jpg,4,train
1487,13160972487880663579.jpg,1,train
33,17970151895825168821.jpg,3,train
588,7388262702039096785.jpg,4,train
2260,15894044099096358761.jpg,2,train
1894,12965066836306795939.jpg,3,train
57,18156756863160839836.jpg,1,train
2975,12649585464549502228.jpg,1,test
2402,3666439210600603928.jpg,1,train
1098,15926923775578379129.jpg,2,train
82,4079861614113811891.jpg,3,train
715,5309576602719366086.jpg,2,train
1196,835701502562989098.jpg,2,train
1169,10186684074375123860.jpg,2,train
1815,11537474178021037571.jpg,2,train
1986,10428024960477388876.jpg,3,train
2707,13766527160377856189.jpg,1,test
431,7715067214377387361.jpg,2,train
2178,6259679437332569288.jpg,1,train
1440,12955606826329875880.jpg,1,train
1941,15561083631444985496.jpg,0,train
200,12054897073638271099.jpg,1,train
98,5594470431094153987.jpg,1,train
998,11681425791406845217.jpg,3,train
1326,7940406240771842355.jpg,4,train
3188,2565342969714315059.jpg,3,test
2658,3133660883613727681.jpg,1,test
1430,12765784456347802638.jpg,1,train
2071,12355891735478863307.jpg,1,train
755,13626237500935858197.jpg,1,train
2543,1976743254726737899.jpg,1,train
1697,2853054615307829306.jpg,3,train
2816,13995953399788698800.jpg,3,test
1545,17164679759218207040.jpg,2,train
2855,18281367171096174705.jpg,1,test
2983,12649585464549502228.jpg,2,test
724,5837958889419603065.jpg,2,train
2510,12962369739675178783.jpg,2,train
1833,16055233589745872759.jpg,0,train
311,5964117677407401391.jpg,0,train
2415,3666439210600603928.jpg,3,train
1591,11454871071872422830.jpg,3,train
501,13402633667389204223.jpg,0,train
1628,8815707561598140550.jpg,2,train
2847,18281367171096174705.jpg,3,test
2613,13869297555754669734.jpg,1,test
516,7082695428707084902.jpg,3,train
1390,15849185466704672809.jpg,1,train
2279,15894044099096358761.jpg,3,train
2917,13233974052466335854.jpg,1,test
2618,11568664249065181504.jpg,1,test
2068,12355891735478863307.jpg,2,train
1286,9374730347641531131.jpg,1,train
2441,6416147297359091922.jpg,1,train
1435,12955606826329875880.jpg,2,train
2584,596591882907119187.jpg,3,test
1775,1516196808018114074.jpg,1,train
869,6100265905874111623.jpg,3,train
306,11451354028849950585.jpg,2,train
2609,13869297555754669734.jpg,2,test
2539,13485361118389140099.jpg,0,train
213,3066500627827757869.jpg,2,train
425,16810978083947260836.jpg,3,train
2823,11678432508880804709.jpg,3,test
1849,16055233589745872759.jpg,1,train
3127,13538047048927666568.jpg,1,test
2232,13187716821249430690.jpg,4,train
2924,13233974052466335854.jpg,4,test
1138,17408550797036886573.jpg,0,train
2846,18281367171096174705.jpg,3,test
2030,2102164453298966728.jpg,1,train
2126,17534376311897562412.jpg,2,train
2521,12962369739675178783.jpg,3,train
1447,11052398952451623140.jpg,0,train
1246,5630533232317073332.jpg,0,train
2962,12649585464549502228.jpg,3,test
1711,11709681134017306821.jpg,1,train
879,6100265905874111623.jpg,1,train
1848,16055233589745872759.jpg,1,train
990,17567368886802522903.jpg,2,train
1578,11454871071872422830.jpg,1,train
157,12738409555312843274.jpg,2,train
2900,15235412113373003394.jpg,1,test
303,11451354028849950585.jpg,0,train
2046,3290557445234827821.jpg,1,train
999,11681425791406845217.jpg,2,train
2464,16872276169056387569.jpg,1,train
531,7082695428707084902.jpg,0,train
2256,2489727854728089129.jpg,2,train
103,12172748615124541696.jpg,1,train
799,14232358344079240099.jpg,2,train
944,2161201855324851096.jpg,1,train
1609,12766749472143897576.jpg,1,train
2634,12719125937958125865.jpg,3,test
1818,1463511192581934806.jpg,3,train
2942,12551822546077566338.jpg,1,test
2366,83346947344696039.jpg,3,train
2550,1976743254726737899.jpg,2,train
377,1453155112313607465.jpg,1,train
2579,15194222129300544245.jpg,2,test
2317,2168793468130431359.jpg,2,train
288,2954761438618405869.jpg,3,train
1495,4941618483343325832.jpg,2,train
1928,15561083631444985496.jpg,1,train
1073,12616338865491157325.jpg,1,train
1582,11454871071872422830.jpg,4,train
1746,6467506007014747341.jpg,2,train
13,11542079654603247245.jpg,1,train
938,10030633810464562349.jpg,4,train
1811,11537474178021037571.jpg,1,train
1656,7211931632300284750.jpg,0,train
3049,9051908339313807097.jpg,2,test
2221,1438323530189796974.jpg,0,train
2882,12137694297843394779.jpg,3,test
2919,13233974052466335854.jpg,1,test
786,6111524667015932981.jpg,3,train
858,15335316640007752041.jpg,2,train
129,5361302203013575181.jpg,1,train
2679,8685220992997011598.jpg,3,test
3019,10000444008219226727.jpg,3,test
2446,6416147297359091922.jpg,1,train
1825,5350652574116617384.jpg,2,train
1739,6467506007014747341.jpg,1,train
2869,14757156129446397079.jpg,2,test
2791,7562045760861716854.jpg,2,test
2015,5979373455149067245.jpg,1,train
205,3066500627827757869.jpg,0,train
772,6111524667015932981.jpg,1,train
1788,1516196808018114074.jpg,1,train
1870,6557703876100853142.jpg,1,train
1927,15561083631444985496.jpg,4,train
1212,13208512710024899718.jpg,3,train
2614,2602725428648397862.jpg,3,test
30,17970151895825168821.jpg,1,train
753,10367174772386635910.jpg,4,train
1226,10790966783177095582.jpg,1,train
1735,6467506007014747341.jpg,1,train
3073,11501133650410900869.jpg,1,test
1483,13160972487880663579.jpg,2,train
2624,11568664249065181504.jpg,4,test
1734,6467506007014747341.jpg,1,train
223,9891392787797919319.jpg,3,train
2741,4751925180540788747.jpg,4,test
480,1435480235497565259.jpg,1,train
2835,11678432508880804709.jpg,2,test
926,10184435889023068640.jpg,1,train
2526,12962369739675178783.jpg,1,train
1605,12468518624023169264.jpg,2,train
1450,6394482618827981317.jpg,1,train
1517,14733080855848624351.jpg,4,train
1147,17179128838609338132.jpg,1,train
2600,244245199238202886.jpg,0,test
214,3066500627827757869.jpg,2,train
1273,8441019234661702255.jpg,1,train
666,4813505903837706761.jpg,3,train
1368,2771974159948633835.jpg,0,train
1561,11082462375281465261.jpg,1,train
1803,15167169652309997260.jpg,1,train
2675,8685220992997011598.jpg,3,test
1167,10186684074375123860.jpg,2,train
275,3600179955620289974.jpg,3,train
1205,17720405786713757495.jpg,3,train
190,12229598425357554751.jpg,2,train
1376,10068217763317219982.jpg,1,train
1911,3867673574414380397.jpg,3,train
2164,6259679437332569288.jpg,1,train
181,3328970631282257330.jpg,3,train
1947,16302150923919517353.jpg,0,train
1991,10428024960477388876.jpg,1,train
2349,17849358250575304656.jpg,2,train
2105,9446324748039360779.jpg,3,train
237,17932007414978149028.jpg,1,train
1291,11048062472520554070.jpg,1,train
2228,3219187675614382327.jpg,1,train
3128,378941105559089833.jpg,1,test
3113,12649243918706341052.jpg,3,test
964,16065283432210370841.jpg,2,train
1675,6716583892875248221.jpg,1,train
537,1015776863900749007.jpg,2,train
3020,16221845868820178769.jpg,0,test
646,10297090268444777181.jpg,1,train
1510,12377008032190184834.jpg,1,train
29,17970151895825168821.jpg,1,train
263,2898255527217660961.jpg,1,train
1630,8815707561598140550.jpg,1,train
946,2161201855324851096.jpg,1,train
344,2795656797493757579.jpg,2,train
2963,12649585464549502228.jpg,3,test
1433,12765784456347802638.jpg,4,train
808,14232358344079240099.jpg,2,train
1100,10015071311457604384.jpg,0,train
1329,7940406240771842355.jpg,1,train
2400,5439430334192829366.jpg,2,train
2810,10532954181473538646.jpg,3,test
831,16262380474523149112.jpg,1,train
927,10184435889023068640.jpg,3,train
2880,1677236680425300033.jpg,3,test
1904,12178816688601063749.jpg,1,train
2060,9021797700277045475.jpg,2,train
896,2194127724502709673.jpg,1,train
1548,17164679759218207040.jpg,2,train
792,6111524667015932981.jpg,1,train
2183,6259679437332569288.jpg,2,train
2888,12137694297843394779.jpg,1,test
1712,11709681134017306821.jpg,3,train
770,6111524667015932981.jpg,1,train
700,1131706283228980648.jpg,1,train
2124,17534376311897562412.jpg,2,train
1018,11552676012353092964.jpg,2,train
1142,17408550797036886573.jpg,1,train
2391,5439430334192829366.jpg,1,train
1375,2771974159948633835.jpg,1,train
2771,16258246107716997392.jpg,2,test
2628,12719125937958125865.jpg,1,test
2422,13477826264410485178.jpg,1,train
754,13626237500935858197.jpg,2,train
383,2215693885132197417.jpg,3,train
1988,10428024960477388876.jpg,1,train
2092,16448288392154628581.jpg,3,train
485,1435480235497565259.jpg,1,train
1830,15037789277828931729.jpg,1,train
2833,11678432508880804709.jpg,2,test
1428,12765784456347802638.jpg,2,train
2601,244245199238202886.jpg,1,test
2928,13233974052466335854.jpg,2,test
107,12172748615124541696.jpg,2,train
1448,11052398952451623140.jpg,1,train
894,2194127724502709673.jpg,1,train
284,6098058478572089695.jpg,2,train
2754,4163516640792925495.jpg,1,test
1982,10428024960477388876.jpg,2,train
955,15613378459925860938.jpg,1,train
130,5361302203013575181.jpg,1,train
1320,13936583417609570998.jpg,4,train
1610,12766749472143897576.jpg,1,train
1088,12616338865491157325.jpg,2,train
533,7082695428707084902.jpg,1,train
1179,10186684074375123860.jpg,4,train
2964,12649585464549502228.jpg,3,test
1019,11552676012353092964.jpg,2,train
2217,2716742489584386115.jpg,1,train
2818,13995953399788698800.jpg,3,test
1938,15561083631444985496.jpg,2,train
239,17932007414978149028.jpg,1,train
393,2215693885132197417.jpg,1,train
2755,4163516640792925495.jpg,1,test
346,2795656797493757579.jpg,2,train
1391,15849185466704672809.jpg,1,train
618,6181345861174585659.jpg,2,train
1758,4287887584377523992.jpg,1,train
1110,803857044817821375.jpg,2,train
2093,16448288392154628581.jpg,0,train
1345,18017716909331950010.jpg,3,train
1248,7037894864209462358.jpg,1,train
2841,15828894308990139817.jpg,2,test
381,6118861019225570296.jpg,2,train
97,5594470431094153987.jpg,2,train
106,12172748615124541696.jpg,2,train
1725,17254987820025538817.jpg,1,train
1974,12073032293376960277.jpg,0,train
1874,6557703876100853142.jpg,2,train
1942,15561083631444985496.jpg,0,train
407,10865113257560550187.jpg,3,train
1074,12616338865491157325.jpg,1,train
370,7993352214743247356.jpg,1,train
1213,13208512710024899718.jpg,2,train
606,11535832316652333181.jpg,1,train
1950,16302150923919517353.jpg,0,train
1007,16344397369818617918.jpg,1,train
500,13402633667389204223.jpg,0,train
981,17567368886802522903.jpg,1,train
2000,10750688900503382031.jpg,2,train
1508,12377008032190184834.jpg,1,train
2636,11521326546506872918.jpg,0,test
1594,11454871071872422830.jpg,3,train
621,600836968899639374.jpg,3,train
291,11451354028849950585.jpg,1,train
1763,8850942728175693495.jpg,1,train
1680,16006523015423339646.jpg,1,train
1017,11552676012353092964.jpg,2,train
1044,8253474096068267929.jpg,1,train
2017,12326042439530480184.jpg,1,train
1883,6557703876100853142.jpg,1,train
949,2161201855324851096.jpg,2,train
2295,5993735020719786641.jpg,2,train
161,3328970631282257330.jpg,1,train
2646,15487637132093096650.jpg,3,test
2982,12649585464549502228.jpg,2,test
2753,4163516640792925495.jpg,1,test
524,7082695428707084902.jpg,1,train
814,14232358344079240099.jpg,3,train
1254,12445516858461733251.jpg,1,train
3181,17783076418952853541.jpg,1,test
2923,13233974052466335854.jpg,4,test
2112,9446324748039360779.jpg,3,train
3042,9051908339313807097.jpg,2,test
2690,8685220992997011598.jpg,0,test
2716,785965969656366900.jpg,1,test
2114,9446324748039360779.jpg,1,train
2378,4571446816736921693.jpg,1,train
2678,8685220992997011598.jpg,3,test
1856,13290279215101630706.jpg,3,train
3136,17810394916159195941.jpg,2,test
2992,8056956523720705141.jpg,1,test
1349,17434444544740596089.jpg,3,train
2958,12649585464549502228.jpg,3,test
2666,5661364322858412055.jpg,4,test
290,11451354028849950585.jpg,1,train
343,4256918643034166447.jpg,1,train
422,8962534070669609791.jpg,3,train
2463,16872276169056387569.jpg,1,train
446,16938953344367282209.jpg,4,train
159,3328970631282257330.jpg,1,train
1214,4485314615781362147.jpg,1,train
703,5352050588109852442.jpg,3,train
1728,17254987820025538817.jpg,2,train
1579,11454871071872422830.jpg,1,train
2622,11568664249065181504.jpg,2,test
2511,12962369739675178783.jpg,2,train
3206,2854853566412594365.jpg,2,test
2999,8056956523720705141.jpg,2,test
3059,12449263672105518964.jpg,3,test
717,6030950729618541155.jpg,1,train
1643,9915588333834577748.jpg,1,train
3216,1761984081992621553.jpg,1,test
1215,4485314615781362147.jpg,0,train
2564,12888313386412774721.jpg,1,train
539,1015776863900749007.jpg,2,train
1590,11454871071872422830.jpg,3,train
1400,15849185466704672809.jpg,2,train
2363,83346947344696039.jpg,3,train
127,5361302203013575181.jpg,1,train
3196,2963061239703052981.jpg,3,test
2946,12551822546077566338.jpg,3,test
2968,12649585464549502228.jpg,1,test
2145,3828854797134007745.jpg,2,train
495,1435480235497565259.jpg,1,train
1330,7940406240771842355.jpg,1,train
1365,2771974159948633835.jpg,1,train
3202,2854853566412594365.jpg,2,test
1603,12468518624023169264.jpg,1,train
292,11451354028849950585.jpg,1,train
2209,2716742489584386115.jpg,0,train
1077,12616338865491157325.jpg,1,train
3071,11501133650410900869.jpg,1,test
423,1742717213305660978.jpg,2,train
2398,5439430334192829366.jpg,2,train
745,10367174772386635910.jpg,2,train
426,16810978083947260836.jpg,1,train
1717,11709681134017306821.jpg,2,train
1703,17653348561407769438.jpg,1,train
683,1131706283228980648.jpg,1,train
3155,4511970241591377030.jpg,0,test
429,16810978083947260836.jpg,2,train
2724,785965969656366900.jpg,2,test
1366,2771974159948633835.jpg,1,train
3007,8056956523720705141.jpg,2,test
2410,3666439210600603928.jpg,1,train
657,4813505903837706761.jpg,2,train
920,13841137003068484120.jpg,1,train
23,17970151895825168821.jpg,1,train
2242,1905212706466338684.jpg,0,train
2831,11678432508880804709.jpg,2,test
2659,5313840758766577454.jpg,1,test
75,15255658567635252170.jpg,2,train
791,6111524667015932981.jpg,2,train
3166,14299563431101601899.jpg,2,test
2365,83346947344696039.jpg,3,train
2528,12962369739675178783.jpg,1,train
3199,2854853566412594365.jpg,1,test
1838,16055233589745872759.jpg,2,train
1558,11082462375281465261.jpg,1,train
1865,6557703876100853142.jpg,1,train
813,14232358344079240099.jpg,3,train
2899,15235412113373003394.jpg,1,test
2796,3007761670576382249.jpg,0,test
133,5361302203013575181.jpg,2,train
1889,12965066836306795939.jpg,1,train
2115,9446324748039360779.jpg,1,train
1292,11048062472520554070.jpg,2,train
430,16810978083947260836.jpg,1,train
1514,14733080855848624351.jpg,2,train
910,11856611419525311849.jpg,2,train
2943,12551822546077566338.jpg,2,test
1099,10015071311457604384.jpg,2,train
270,3600179955620289974.jpg,1,train
3017,10000444008219226727.jpg,2,test
972,17567368886802522903.jpg,0,train
1256,8441019234661702255.jpg,3,train
2987,6474129464959600521.jpg,1,test
730,1491847407576192110.jpg,3,train
590,7388262702039096785.jpg,2,train
773,6111524667015932981.jpg,1,train
2085,6538475827413544937.jpg,2,train
528,7082695428707084902.jpg,1,train
86,11067310901297104596.jpg,1,train
624,600836968899639374.jpg,0,train
1990,10428024960477388876.jpg,1,train
1001,16344397369818617918.jpg,2,train
1180,10186684074375123860.jpg,0,train
1045,8253474096068267929.jpg,3,train
3054,17216684146227977323.jpg,3,test
857,15335316640007752041.jpg,2,train
2912,13233974052466335854.jpg,1,test
668,4813505903837706761.jpg,1,train
2652,15487637132093096650.jpg,2,test
2632,12719125937958125865.jpg,2,test
1671,6716583892875248221.jpg,1,train
2152,674003953395678185.jpg,3,train
